category_id	title	availability	group_type	descript	notes
100090	Diet by 24-hour recall	0	1	This category contains data from a dietary questionnaire, based on a 24-hour dietary recall of the previous day. This questionnaire was added to the Assessment visit towards the end of the recruitment phase. After the close of recruitment 4 additional questionnaire rounds were conducted online, with invitations being emailed to participants at 3-4 monthly intervals. <p> The OQS website includes a working demonstration of the questionnaire: ~Ehttps://oqsweb.ndph.ox.ac.uk/modetail.cgi?mod_id=10~.	
100091	Externally sourced health outcomes	0	1	This category contains information related to the health outcomes of the participants provided through linkages to a range of health-related records. These datasets are continually being accrued and the database is updated on a regular basis. <p> ~F190~ contains reasons that some participants are lost to follow-up and data on these people will necessarily be incomplete after a certain date.	
100092	Cancer register	0	1	This category contains coded data on cancer incidence (International Classification of Diseases [ICD]), obtained through linkage to national cancer registries. <p> National cancer registries centralise information received from separate regional cancer centres around the UK. The completeness of follow-up can vary between cancer registries and this should be considered in analyses when determining dates of complete follow-up for censoring purposes. Because data is continually accruing, please be aware that the follow-up time and number of cases presented in the Health Outcomes report may vary from the data sent out to researchers. <p> While we have attempted to provide meanings for all codes supplied here, there has been no detailed data cleaning. For example, there are a small number of participants with apparent duplicate data (i.e. diagnosed with the same cancer type on the same date, or shortly thereafter) and we have made no attempt to remove these (or any other oddities from the data). The Cancer Outcomes Working Group is preparing a more refined dataset for cancer outcomes, which will be available in due course. <p> Researchers should review ~R115558~ for more information on anomalies in the cancer registry data. <br> <p><i>Researcher publications should use the following citation where data from NHS England has been used: "This work uses data provided by patients and collected by the NHS as part of their care and support."</i>	Information on the number of prevalent and incident cancer cases present in the UK Biobank cohort is provided in the following reports: <br> <br> 1. <b>Cancer Summary Report</b> presents summary statistics on the most common malignant cancer diagnoses within the UK Biobank cohort (excluding benign, non-malignant and unspecified cancers). This report replaces the pdf entitled 'HealthOutcomesReport.pdf' that was previously held in Resource 134993. <br> <br> 2. <b>Cancer Numbers Report</b> provides numbers of prevalent and incident cases of cancer within the UK Biobank cohort, as identified through linkage to national cancer registries is available. This report replaces the pdf entitled 'cancerpi.pdf' that was previously held in Resource 120880. <br> <br> Both reports are available on the <a href= "http://biobank.ndph.ox.ac.uk/showcase/exinfo.cgi?src=UnderstandingUKB"> Understanding UK Biobank </a> page under the heading 'Death and cancer registries reports.'
100093	Death register	0	1	This category contains coded data on the cause of death (International Classification of Diseases [ICD10]), obtained through linkage to national death registries. <br> <br> Please note that death data are now available via tables on the Data Portal, accessed via ~F40023~, as well as the other summary fields in this category. Please see ~R115559~ for more information. <br> <p><i>Researcher publications should use the following citation where data from NHS England has been used: "This work uses data provided by patients and collected by the NHS as part of their care and support."</i>	Please be aware that some participants have more than one death record. <br> <br> A report entitled <b>Death Summary Report</b> that provides insight into the number and most causes of death within the UK Biobank cohort, as identified through linkage to national death registries, is available on the ~XUnderstandingUKB~Understanding UK Biobank~ page under the heading 'Death and cancer registries reports.' <br> <br> This report replaces the pdf entitled 'HealthOutcomesReport.pdf' that was previously held in Resource 134993.
100094	Baseline characteristics	0	1	This category contains data on some general characteristics of participants that were known before arrival at the Assessment Centre, and includes date of birth, sex and an index of deprivation (based on the participant's postcode), all obtained from local NHS Primary Care Trust registries, and the name of the recruitment centre. This information could be amended by the participant upon arrival at the Assessment Centre.	
100095	Urine sample collection	0	1	This category contains data on whether a urine sample was collected at the Assessment Centre and, if not, the reason why not.	
100096	Saliva sample collection	0	1	This category contains data on whether a saliva sample was collected at the Assessment Centre and, if not, the reason why not.	
100097	Typical diet yesterday	0	1	This category contains general information relating to participants daily diet.	
100098	Estimated nutrients yesterday (obsolete)	0	1	This category contains estimates of participants nutrient intake based on their answers to the dietary questionnaire. This data is now obsolete and has been superceded by that in ~L100117~.	
100099	Eye surgery	0	1	Eye surgery complications recorded during eye measures	
100100	Alcoholic beverages yesterday	0	1		
100101	Bread/pasta/rice yesterday	0	1		
100102	Cereal yesterday	0	1		
100103	Fruit/vegetables yesterday	0	1		
100104	Hot/cold beverages yesterday	0	1		
100105	Meal type yesterday	0	1		
100106	Meat/fish yesterday	0	1		
100107	Milk/eggs/cheese yesterday	0	1		
100108	Physical activity yesterday	0	1		
100109	Soup/snacks/pastries yesterday	0	1		
100110	Spreads/sauces/cooking oils yesterday	0	1		
100111	Vegetarian alternatives yesterday	0	1		
100112	Vitamin/mineral supplements yesterday	0	1		
100113	Geographical and location	0	0	Location information defined in terms of grid co-ordinates	
100114	Diet questionnaire performance	0	1		
100115	UK Biobank Urban Morphometric Platform	0	1	<p>This category contains data obtained from a morphometric analysis of the built environment that was conducted by the Cochrane Institute of Primary Care and Public Health, Cardiff University. The aim of this project was to create an objective assessment of the built environment within the immediate residential neighbourhood of UK Biobank participants. Since January 2017, Built Environment metrics are available for participants from all assessment centres. <p>The available metrics include: <ul> <li>Building class</li> <li>Destination accessibility</li> <li>Greenness</li> <li>Land use density</li> <li>Street network accessibility</li> <li>Terrain (slope)</li> <li>Accessibility foodscapes (London area only)</li> </ul>	The aim of the UK Biobank Built Environment project was the objective assessment of the built environment (OABE) around the immediate neighbourhood of 500,000 participants of the UK Biobank cohort. <p>This resulted in the modelling, compilation and linkage of corresponding longitudinal spatial database of built environment with the UK Biobank health datasets. The large-scale automation of such detailed and precise measures of individual-level built environment morphological metrics (morphometrics) has the potential to unravel the black box of causality, the pathways through which built environment in conjunction with the social and natural environment act as one of fundamental determinants of individual behaviour, physical and mental health. <p>OABE of UK Biobank can thus produce a comprehensive evidence-base on the impact of BE on lifestyle, behaviour and thereby health and hence, guide preventive intervention strategies as well as policy formulation.
100116	Quality control measures for OCT	0	1	Quality control measures for optical coherence tomography used in UK Biobank assessment centres. These QC measures were generated for use with the fields in ~L100079~. <br> Please note that these fields have been derived separately from those in the other derived OCT categories such as Category 1080. Those wishing to use fields across different categories should proceed with additional caution.	
100117	Estimated food nutrients yesterday	0	1	This category contains estimates of participants nutrient intake based on their answers to the dietary questionnaire. Data based on nutrient calculation described in Perez - Cornago A. Eur J Nutr. 2021; 60(7): 4019-4030. ~Ehttps://doi.org/10.1007/s00394-021-02558-4~. <p> Additional data is available in ~D2380~.	
100118	Total weight by food group yesterday	0	1	Total weight by food group yesterday. Data based on food group classification described in Piernas, C. Eur J Nutr. 2021; 60(5): 2879-2890. ~Ehttps://doi.org/10.1007/s00394-021-02535-x~ and nutrient calculation described in Perez - Cornago A. Eur J Nutr. 2021; 60(7): 4019-4030 ~Ehttps://doi.org/10.1007/s00394-021-02558-4~.	
100119	Consent for imaging	0	1	Consent for imaging	
100120	Communication and participation in extension studies	0	99	Following recruitment participants are being invited to take part in a range of extension studies. This category groups together the fields indicating which participants were invited to particular studies and whether they were able to take part.	
100313	Genotyping process and sample QC	0	1	Information from the genotype calling and sample quality control pipeline, such as relatedness and population structure (PCA), which may be important for downstream analyses. Category also includes experimental factors from the Affymetrix genotype calling pipeline. <p>Descriptions of all the Sample-QC fields are in ~R531~. <p>Information on estimated relatedness can be obtained using rel option with the gfetch utility - see the Notes on ~L263~ and ~R668~.	
100314	Genomics	0	1	The UK Biobank resource currently contains the following genomic data: <ul> <li>Genotypes and imputation therefrom for 488,000 participants, with imputed versions provided using TOPMed, Genomics England, and Haplotype Reference Consortium pipelines;</li> <li>Exome sequences for 470,000 participants, with versions using OQFE, DRAGEN, and gnomAD pipelines;</li> <li>Whole genome sequences for 500,000 participants.</li> </ul> <p> Questions about using the genomic information can be directed to the UK Biobank Community Forum at<br>~Ehttps://community.ukbiobank.ac.uk/~.	It is anticipated that whole genome sequencing data for the full cohort will become available before the end of 2023.
100315	Genotype Results	0	1	Genotype calls (based on genotyping array measurements) and related measurements. The genotypes are aligned to the + strand of the reference and positions are in GRCh37 coordinates. <p> The fields listed here are indicators and adding them to an Application basket will allow researchers to download the corresponding underlying information from the UKB repository. This information includes <ul> <li>Calls (0.1TB)</li> <li>Confidences (2.9TB)</li> <li>Intensities (2.9TB)</li> <li>CNV B-allele frequencies (1.5TB)</li> <li>CNV log2ratios (2.3TB)</li> </ul> <p> Marker quality control (QC) and Sample QC information, including population structure (see Relatedness in the Notes below) is also available. Intensity and SNP posteriors are available for cluster plotting. B-allele frequency and log2ratio are available for CNV analysis. <p>The lists of SNPs in the Genotype datasets can be downloaded from the Field's Resources tabs on a per-chromosome basis or as a combined tar in ~R1963~. <p> Researchers who want only a few specific genotyped SNPs (rather than the whole-chromosome datasets below) may, once logged in, request them either by identiyfing them individually using the Genomics Search function or by entering their Affy IDs directly using the List Actions tab of the Basket screen. <p> See ~R530~ for additional information, including a citable reference for publications.	The genotype <b>Calls</b> are in binary PLINK format (.bed, .bim, .fam) see https://www.cog-genomics.org/plink/1.9/formats for details of the formats. The BIM file determines the order of markers in the calls and all of the other genotype data sets. The SNP_id is the rsid where it is available or the Affymetrix_SNP_id otherwise. The positions are in GRCh37 coordinates. The FAM file determines the order of samples in the calls and all of the other genotype data sets. The FAM file includes 'Batch' in the Phenotype field (6th column). <p> The <b>Confidence</b> files contain the Affymetrix 'confidence' that a genotype belongs to the call cluster. This is a plaintext file with space separated columns. Values are in the range 0-1 with 0 being most confident. Missing values are represented by -1. The order of markers and Samples are given by the BIM and FAM files. <p> The <b>CNV</b> files contain the B-Allele-Frequency (baf) and Log2Ratio (log2r) transformed intensity values for performing CNV calling. There is a separate file for baf and log2r per chromosome. These are plaintext files with space separated columns. The rows correspond to markers (ordered as the calls BIM file) and the columns correspond to samples (ordered as the calls FAM file) Missing values are represented by -1. <p> The <b>Intensity</b> files contains the A,B intensity data measured by Affymetrix. The files are in a simple custom binary format. There are two intensity values A,B for each genotype, each represented as a 4-byte float. The set of A,B values for each marker are ordered consecutively by sample (analagous to a matrix with rows=SNPs and columns=Samples) e.g. SNP_1_SAMPLE_1_A SNP_1_SAMPLE_1_B SNP_1_SAMPLE_2_A SNP_1_SAMPLE_2_B ... SNP_1_SAMPLE_N_A SNP_1_SAMPLE_N_B SNP_2_SAMPLE_1_A SNP_2_SAMPLE_1_B ... Missing pairs of intensities are represented by -1 -1. The order of the markers and Samples are given by the BIM and FAM files with the calls. <br> Affymetrix transform the A,B values into 'contrast' and 'strength' for their calling algorithm. If the intensity data is to be used for making cluster plots it is strongly suggested that the transformed values are plotted. The ellipses described by the snp-posterior data are only compatible with the transformed intensity values. <ul> <li>contrast (X) = log2(A/B)</li> <li>strength (Y) = log2(AB)/2</li> </ul> Affymetrix called the genotypes in (106) batches of ~4,700 samples. To accurately examine the cluster plots, each batch should be plotted separately for a given marker. For chrX, males and females were called separately, so males and females should be plotted separately for chrX markers. Evoker (https://github.com/wtsi-medical-genomics/evoker) can be used to plot cluster plots, following the recommendations above, for the UK Biobank data. <p> The <b>Relatedness</b> of individuals is obtained using the gfetch utility (~R668~) which generates a plaintext file with 5 space-separated columns: <ol> <li>ID for participant 1 in related pair;</li> <li>ID for participant 2 in related pair;</li> <li>HetHet : fraction of markers for which the pair both have a heterozygous genotype;</li> <li>IBS0 : fraction of markers for which the pair shares zero alleles;</li> <li>Estimate of the kinship coefficient for this pair based on the set of markers used in the kinship inference;</li> </ol> where the HetHet, IBS0 and Kinship values were generated by the KING software.
100316	Genotype confidences	0	1	Genotype probabilities associated with genotyping array measurement calls. <p> The UKB download format uses 2-bytes to store each person/snp Confidence value. <p>NOTE: the fields here relate to the Initial 150K person release and are now obsolete. They may no longer be added to Application baskets.	The Confidence value stored is the estimated probability that a given Call is incorrect, hence a value of 0.1 means that the Call is believed to have a 90% probability of being accurate. Confidences above 0.15 (i.e. below 85% certainty) were regarded as indicating unreliable results and the corresponding Calls marked as unknown/indeterminate.
100317	Genotyping intensities	0	1	Genotyping intensities used in genotyping array measurements. <p> The UKB download format uses 8-bytes to store each person/snp Intensity value. <p>NOTE: the fields here relate to the Initial 150K person release and are now obsolete. They may no longer be added to Application baskets.	
100319	Imputation	0	1	Imputed genotype and phased haplotype values. Genotypes were imputed into the dataset using computationally efficient methods combined with the Haplotype Reference Consortium (HRC) and UK10K haplotype resource. This increased the number of testable variants over 100-fold to ~96 million variants, which are stored in the compressed and indexed BGENv1.2 format. The imputed genotypes are aligned to the + strand of the reference and the positions are in GRCh37 coordinates. <p> The fields listed here are indicators and adding them to an Application basket will allow researchers to download the corresponding underlying information from the UKB repository. This information includes <ul> <li>Imputation (2.6TB)</li> <li>Haplotypes (0.06TB)</li> </ul> <p> The lists of SNPs in the imputed datasets can be downloaded from the Field's Resources tabs on a per-chromosome basis or as a combined tars in ~R1965~ and ~R1671~. The information scores and minor allele frequency data for the imputed genotypes (computed with QCTOOL) can also be downloaded in ~R1967~. <p>Questions about using the imputed genotypes can be directed to a special UK Biobank mailing list, which can be joined at ~Ehttps://www.jiscmail.ac.uk/cgi-bin/webadmin?A0=UKB-GENETICS~. <p> See ~R530~ for additional information (such as the quality control) including a citable reference for publications. <p> Please note: there was a problem with version 2 of the UK Biobank imputed data identified in 2017. Please ensure you are using version 3 of the imputed data, which was first released in 2018. Version 2 of the non-imputed data continues to be correct and current. <p>The problem with version 2 of the imputed data was as follows: <i> <p> The genetic data was imputed using two different reference panels. The Haplotype Reference Consortium (HRC) panel was used wherever possible, but for SNPs not in that reference panel the UK10K + 1000 Genomes panel was used. The problem arose in the second set of imputed data from the UK10K + 1000 Genomes panel. The genotypes at these SNPs were imputed correctly, but they were not recorded as having the correct genome position in the files. <p> The imputed data from the HRC panel was not affected and had the correct positions. This was about ~40M sites and included the majority of the common SNPs i.e. sites most likely to show genetic associations. These sites could be identified using the publicly available HRC site list at ~Ehttp://www.haplotype-reference-consortium.org/site~. </i>	The <b>Imputed</b> genotype calls are in BGEN v1.2 format (.bgen, .sample, .bgi) see ~R12~ for details of the formats. The sample file lists the order of the samples in the .bgen files. The list of variants in the files can be found with bgenix (https://bitbucket.org/gavinband/bgen/wiki/bgenix). The 1st column of the marker list file is 'alternate_ids' which is a unique identifier for each marker. For markers in the genotype data set 'alternate_ids' is the genotype marker id (rs_id in SNP-QC file). The second column is rsid or the reference panel marker_id, it is not guaranteed to be unique. The alleles in the imputation are aligned with REF/ALT, first_allele is the ref allele on the fwd strand. <p> <p> The phased <b>Haplotypes</b> are in BGEN v1.2 format (.bgen, .sample, .bgi) see ~R12~ for details of the formats. The sample file lists the order of the samples in the .bgen files.
199001	Interim genotype release	0	1	This category groups together data fields which were relevant to the initial genotype data release (150K people) but became obsolete when the main genotyping results (488K people) were released in 2017. The fields here are presented for reference only and may not be selected for download. The various Resource materials should be regarded as obsolete as, generally, they were superceded or invalidated when the main genotyping results were release.	
